alt,an,dis,fi,gateway_time,lat,lon,posPointName,sAlt,type
10668.0,B-2079,0,I99806,2026-04-20 05:59:19,39.38442777777778,34.07624722222222,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:59:47,39.3983,34.16485,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:00:17,39.41221944444444,34.25333888888889,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:00:49,39.42544722222222,34.33889722222222,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:01:19,39.43908888888889,34.42720833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:01:47,39.45235833333333,34.51336944444444,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:02:19,39.46581944444445,34.60131944444444,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:02:47,39.47895833333333,34.6882,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:03:19,39.49165833333333,34.772708333333334,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:03:49,39.50536944444444,34.86468888888889,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:04:19,39.51841944444445,34.95228888888889,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:04:49,39.531,35.0376,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:05:19,39.543908333333334,35.12477777777778,POS,-1.0,ADSB
10637,,0,,2026-04-20 06:05:45,39.558,35.22,POS,,ACARS
10668.0,B-2079,0,I99806,2026-04-20 06:05:49,39.556638888888884,35.21231944444445,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:06:19,39.56968888888889,35.301519444444445,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:06:49,39.58238888888889,35.38860833333334,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:07:19,39.59513888888889,35.47753888888889,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:07:49,39.60766944444444,35.56524722222222,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:08:19,39.620127777777775,35.652369444444446,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 06:09:17,39.637877777777774,35.77752777777778,POS,-1.0,ADSB
10668,,0,,2026-04-20 06:15:45,39.797000000000004,36.988,POS,,ACARS
10668,,0,,2026-04-20 06:25:44,39.931000000000004,38.797000000000004,POS,,ACARS
10637,,0,,2026-04-20 06:35:45,39.957,40.602999999999994,POS,,ACARS
10637,,0,,2026-04-20 06:45:45,40.044,42.422000000000004,POS,,ACARS
10637,,0,,2026-04-20 06:55:45,40.196000000000005,44.23,POS,,ACARS
10668.0,B-2079,0,I99806,2026-04-20 07:04:07,40.389838888888896,45.60830833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:04:47,40.45300833333333,45.82490833333334,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:05:19,40.48031944444444,45.91295833333333,POS,-1.0,ADSB
10637,,0,,2026-04-20 07:05:45,40.511,46.009,POS,,ACARS
10668.0,B-2079,0,I99806,2026-04-20 07:05:49,40.50718888888889,45.999449999999996,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:06:19,40.53368888888889,46.08483888888889,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:06:49,40.560008333333336,46.16961944444444,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:07:19,40.58651944444444,46.25512777777777,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:07:57,40.62068888888889,46.36492777777777,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:08:49,40.6669,46.51366944444444,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:09:19,40.69423888888889,46.60187777777778,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:09:49,40.720869444444446,46.688227777777776,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:10:21,40.74659722222222,46.77215833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:10:51,40.773788888888895,46.860958333333336,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:11:21,40.800377777777776,46.94832777777778,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:11:49,40.82633888888889,47.03380833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:12:31,40.86145,47.14965833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:13:01,40.88836944444444,47.23877777777778,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:14:01,40.94031944444444,47.41155833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:15:01,40.990677777777776,47.58251944444444,POS,-1.0,ADSB
10668,,0,,2026-04-20 07:15:45,41.036,47.733,POS,,ACARS
10668.0,B-2079,0,I99806,2026-04-20 07:16:59,41.09018888888889,47.919069444444446,POS,-1.0,ADSB
10637,,0,,2026-04-20 07:25:48,41.8,49.282999999999994,POS,,ACARS
10637,,0,,2026-04-20 07:35:48,42.62,50.791000000000004,POS,,ACARS
10668,,0,,2026-04-20 07:45:48,43.458999999999996,52.307,POS,,ACARS
10668.0,B-2079,0,I99806,2026-04-20 07:49:35,43.767719444444445,52.87320833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 07:50:05,43.80848888888889,52.9504,POS,-1.0,ADSB
10637,,0,,2026-04-20 07:55:48,44.233,53.896,POS,,ACARS
10637,,0,,2026-04-20 08:05:49,44.943999999999996,55.609,POS,,ACARS
10668,,0,,2026-04-20 08:15:47,45.613,57.33,POS,,ACARS
10668,,0,,2026-04-20 08:25:48,46.104,59.186,POS,,ACARS
10668,,0,,2026-04-20 08:35:56,46.521,61.07,POS,,ACARS
10637,,0,,2026-04-20 08:47:04,46.903,62.962999999999994,POS,,ACARS
10637,,0,,2026-04-20 08:55:49,47.257000000000005,64.90299999999999,POS,,ACARS
10637,,0,,2026-04-20 09:05:49,47.587,66.878,POS,,ACARS
10637,,0,,2026-04-20 09:15:48,47.818999999999996,68.857,POS,,ACARS
10668,,0,,2026-04-20 09:16:20,47.491,68.579,POS,,ACARS
10668.0,B-2079,0,I99806,2026-04-20 09:18:10,47.811147222222225,69.32062777777779,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:19:10,47.80667777777778,69.52316944444445,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:20:12,47.80197777777778,69.72606944444445,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:21:10,47.796800000000005,69.92618888888889,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:21:40,47.7941,70.02856944444444,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:22:10,47.791269444444445,70.13023888888888,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:22:44,47.78847777777777,70.23080833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:23:12,47.785497222222226,70.33158888888889,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:23:42,47.782558333333334,70.42922777777778,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:24:12,47.77934722222222,70.53320833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:25:12,47.77278888888889,70.73490833333334,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:25:42,47.769388888888884,70.83596944444444,POS,-1.0,ADSB
10668,,0,,2026-04-20 09:25:48,47.767999999999994,70.87,POS,,ACARS
10668.0,B-2079,0,I99806,2026-04-20 09:26:42,47.76240833333334,71.03421944444445,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:27:12,47.75872777777778,71.13527777777777,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:27:42,47.755008333333336,71.23485833333334,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:28:12,47.75113888888889,71.33654722222222,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 09:28:42,47.74730833333333,71.43516944444444,POS,-1.0,ADSB
