alt,an,dis,fi,gateway_time,lat,lon,posPointName,sAlt,type
11917.68,B-2079,0,I99806,2026-04-09 03:53:45,46.93833333333333,82.15829166666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:53:51,46.936425,82.17786111111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:53:57,46.934472222222226,82.19786111111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:54:04,46.932433333333336,82.21906111111112,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:54:10,46.93098611111111,82.23396944444444,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:54:16,46.928983333333335,82.25400555555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:54:22,46.92718055555556,82.2722861111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:54:28,46.924730555555556,82.29680277777777,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:54:34,46.923163888888894,82.31252500000001,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:54:40,46.92076111111111,82.33681944444444,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:54:46,46.919355555555555,82.35104166666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:54:52,46.917386111111114,82.37122777777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:54:58,46.91562222222222,82.38950555555554,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:55:03,46.91394722222222,82.40640277777777,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:55:09,46.911747222222225,82.42850833333334,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:55:14,46.91009722222223,82.44531111111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:55:20,46.90808055555556,82.46556666666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:55:26,46.906019444444446,82.48575833333332,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:55:32,46.90400277777778,82.50573333333334,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:55:38,46.90260277777778,82.52009444444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:55:45,46.90001111111111,82.54556111111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:55:51,46.897822222222224,82.56746944444444,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:55:57,46.89610555555556,82.58463333333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:56:03,46.894130555555556,82.60461111111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:56:09,46.8922,82.62328055555555,POS,-1.0,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:56:15,46.89022777777778,82.64271944444444,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:56:21,46.88803888888889,82.66441388888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:56:27,46.88610555555556,82.68301944444444,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:56:33,46.88415277777778,82.70211666666667,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:56:39,46.88213611111111,82.72140555555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:56:45,46.88003333333333,82.74228333333332,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:56:52,46.87790833333333,82.76281944444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:56:58,46.87576388888889,82.78365555555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:57:05,46.87366111111111,82.80423333333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:57:10,46.87181666666667,82.82049722222222,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:57:15,46.86919722222222,82.83852222222222,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:57:21,46.86589444444444,82.85667500000001,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:57:27,46.86183888888889,82.87527777777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:57:34,46.85668888888888,82.89540555555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:57:39,46.851925,82.91113333333334,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:57:45,46.845702777777774,82.92815,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:57:51,46.838300000000004,82.94505833333334,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:57:57,46.83003888888889,82.96102222222223,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:58:03,46.821197222222224,82.97568055555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:58:09,46.811905555555555,82.98889722222223,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:58:15,46.801005555555555,83.00215833333334,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:58:21,46.79365555555556,83.01036111111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:58:26,46.78261666666667,83.02239166666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:58:32,46.772038888888886,83.03451666666668,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:58:38,46.76188888888888,83.04702777777777,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:58:44,46.751802777777776,83.0604388888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:58:50,46.74231944444445,83.07397777777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:58:56,46.73294166666667,83.08843888888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:59:03,46.723372222222224,83.1041888888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:59:09,46.71480833333333,83.1191888888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:59:15,46.706183333333335,83.13498055555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:59:21,46.69775,83.15118055555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:59:27,46.692080555555556,83.16245277777779,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:59:32,46.68543888888888,83.17595,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:59:37,46.679030555555556,83.18920833333334,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:59:44,46.66786111111111,83.21304444444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:59:51,46.66022222222222,83.22967222222222,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 03:59:57,46.65367222222222,83.24416388888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:00:03,46.64468611111111,83.26421944444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:00:09,46.639202777777776,83.27650000000001,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:00:16,46.63039444444445,83.2959361111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:00:22,46.62200555555555,83.31413055555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:00:29,46.6134,83.33266944444443,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:00:34,46.60606111111111,83.34817777777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:00:40,46.60046111111111,83.3598638888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:00:46,46.592505555555555,83.37613333333334,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:00:52,46.58284444444444,83.39545555555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:01:00,46.57299722222223,83.41498333333334,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:01:07,46.56400555555556,83.43291944444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:01:13,46.55731111111111,83.44624166666667,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:01:19,46.54944166666667,83.46196388888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:01:25,46.54096944444444,83.47887777777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:01:31,46.533186111111114,83.49448333333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:01:37,46.525955555555555,83.50888611111111,POS,11917.68,ADSB
11887,,0,,2026-04-09 04:01:41,46.526,83.51,POS,,ACARS
11917.68,B-2079,0,I99806,2026-04-09 04:01:44,46.515125000000005,83.53042500000001,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:01:51,46.50570555555556,83.54913611111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:01:57,46.49793888888888,83.56466944444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:02:03,46.48961111111111,83.5810861111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:02:09,46.48394722222222,83.5923638888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:02:15,46.47592222222222,83.6083,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:02:21,46.46795555555556,83.62404444444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:02:27,46.45744722222222,83.64488055555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:02:33,46.44991388888889,83.65972777777779,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:02:39,46.441525,83.67640277777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:02:45,46.43627777777778,83.68681388888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:02:51,46.42568888888889,83.70777222222222,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:02:57,46.42072777777778,83.71760555555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:03:03,46.412749999999996,83.73337222222223,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:03:09,46.40159166666667,83.7553,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:03:15,46.394575,83.76914166666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:03:21,46.38633611111111,83.78540555555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:03:27,46.381025,83.79587222222223,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:03:33,46.37082222222222,83.81585555555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:03:38,46.36568888888889,83.8260138888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:03:45,46.35498611111112,83.84696944444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:03:51,46.346983333333334,83.86276111111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:03:56,46.341702777777776,83.87310833333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:04:03,46.33250277777778,83.89133055555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:04:08,46.324022222222226,83.90793055555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:04:14,46.31849722222222,83.91879166666668,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:04:20,46.3075,83.94035277777779,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:04:26,46.30229166666667,83.95061944444444,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:04:32,46.29382777777778,83.96726944444444,POS,11917.68,ADSB
11910.060000000001,B-2079,0,I99806,2026-04-09 04:04:38,46.28351111111112,83.98751666666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:04:44,46.275913888888894,84.00232222222222,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:04:50,46.26746111111111,84.01882222222223,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:04:56,46.26161388888889,84.03030277777779,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:05:02,46.25181666666667,84.0493138888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:05:08,46.245644444444444,84.06134166666668,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:05:14,46.237655555555556,84.07689166666667,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:05:20,46.22955,84.09270277777777,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:05:26,46.219652777777775,84.11192777777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:05:32,46.214261111111114,84.12244722222222,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:05:38,46.206891666666664,84.13671666666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:05:44,46.19865,84.15279444444444,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:05:51,46.18770277777778,84.17396111111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:05:57,46.18098055555556,84.18692777777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:06:02,46.172402777777776,84.20346666666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:06:08,46.16627222222222,84.21528333333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:06:15,46.15615833333334,84.23470833333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:06:21,46.14800555555556,84.25033055555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:06:27,46.140791666666665,84.26419722222222,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:06:33,46.133125,84.27893888888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:06:39,46.12484166666666,84.2948638888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:06:45,46.1173,84.30935555555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:06:51,46.11008333333333,84.32329722222222,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:06:57,46.099361111111115,84.34381944444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:07:03,46.093788888888895,84.3545388888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:07:09,46.084469444444444,84.37238055555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:07:15,46.07638055555556,84.38797500000001,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:07:22,46.06715277777778,84.40561944444444,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:07:28,46.05919166666666,84.42085277777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:07:34,46.05099444444444,84.43651666666668,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:07:40,46.04279722222223,84.45209444444444,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:07:46,46.03488055555556,84.4671388888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:07:52,46.02721944444444,84.48183611111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:07:58,46.01925833333333,84.49700555555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:08:03,46.01247777777778,84.50983888888888,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:08:08,46.00554722222222,84.5231,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:08:14,46.00017222222222,84.53334166666667,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:08:21,45.98881111111111,84.55498611111112,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:08:28,45.979350000000004,84.57294444444443,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:08:34,45.97145277777778,84.58800833333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:08:41,45.962225000000004,84.60549722222221,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:08:46,45.95706388888889,84.615325,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:08:52,45.947377777777774,84.63377777777777,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:08:58,45.941566666666674,84.64491944444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:09:04,45.930530555555556,84.66585833333335,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:09:10,45.92536666666667,84.67560833333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:09:16,45.9169,84.69159166666667,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:09:22,45.90897777777778,84.70660000000001,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:09:28,45.90064722222222,84.72233888888888,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:09:33,45.89440833333333,84.73418333333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:09:39,45.88611944444445,84.74983888888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:09:45,45.87555833333334,84.76981944444444,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:09:51,45.870247222222226,84.77991666666667,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:09:57,45.86154166666666,84.79632500000001,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:10:03,45.85386388888889,84.81076666666667,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:10:08,45.845108333333336,84.82729166666667,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:10:14,45.837019444444444,84.84243333333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:10:20,45.828586111111115,84.85824722222222,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:10:26,45.823055555555555,84.86878333333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:10:33,45.811955555555556,84.8896388888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:10:38,45.80675833333333,84.89953055555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:10:44,45.79650833333333,84.91888888888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:10:50,45.78826666666667,84.93446388888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:10:56,45.78272777777778,84.94498333333334,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:11:01,45.77574722222222,84.95816388888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:11:06,45.76738888888889,84.97381666666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:11:12,45.760711111111114,84.9863861111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:11:18,45.75170277777778,85.00319444444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:11:23,45.746183333333335,85.01365,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:11:28,45.739700000000006,85.02580555555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:11:34,45.730202777777784,85.04357777777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:11:40,45.722113888888885,85.05868333333333,POS,11917.68,ADSB
11887,,0,,2026-04-09 04:11:41,45.727999999999994,85.047,POS,,ACARS
11917.68,B-2079,0,I99806,2026-04-09 04:11:46,45.713725000000004,85.07421944444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:11:52,45.70563333333333,85.08936666666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:11:58,45.69698611111111,85.10558888888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:12:04,45.69076388888889,85.11717777777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:12:10,45.68082777777778,85.13565277777776,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:12:16,45.674680555555554,85.14713055555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:12:23,45.6642,85.16668055555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:12:29,45.65680277777778,85.18050277777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:12:35,45.64940555555555,85.19444166666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:12:41,45.640038888888895,85.21186944444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:12:47,45.63278611111111,85.22547777777777,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:12:52,45.62488888888889,85.2403,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:12:58,45.61779722222222,85.25357222222222,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:13:04,45.61118333333334,85.26599166666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:13:10,45.60038333333333,85.28617777777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:13:16,45.59399444444445,85.29818333333334,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:13:22,45.58486944444444,85.31520833333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:13:28,45.57888888888889,85.32638888888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:13:34,45.568841666666664,85.34514166666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:13:39,45.561975,85.35799444444446,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:13:45,45.55613333333333,85.36899166666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:13:51,45.547850000000004,85.38446944444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:13:57,45.54009722222222,85.39900555555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:14:04,45.52843611111111,85.42078055555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:14:10,45.520605555555555,85.43537222222223,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:14:16,45.514586111111115,85.44656666666667,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:14:22,45.50656111111111,85.46153333333334,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:14:28,45.49622777777778,85.48058333333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:14:34,45.488419444444446,85.49500277777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:14:40,45.48220555555556,85.50659166666667,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:14:46,45.47436388888889,85.5212611111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:14:52,45.46570555555556,85.53733888888888,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:14:58,45.45614444444444,85.55510555555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:15:04,45.44969166666667,85.56715,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:15:10,45.440225,85.58463055555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:15:15,45.43470555555555,85.59488333333334,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:15:20,45.42612777777778,85.6108111111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:15:26,45.42017777777778,85.62181666666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:15:32,45.4118,85.63728888888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:15:38,45.40196111111111,85.65542777777777,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:15:44,45.39348888888889,85.67097777777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:15:50,45.38516388888889,85.68638333333332,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:15:56,45.377180555555555,85.70112499999999,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:16:02,45.371252777777784,85.71211666666666,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:16:08,45.36324444444444,85.72685277777778,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:16:14,45.35384166666666,85.74413611111112,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:16:20,45.347230555555555,85.75633055555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:16:26,45.338836111111114,85.7717,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:16:32,45.33119166666667,85.78575833333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:16:38,45.321200000000005,85.80405833333333,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:16:44,45.31492222222222,85.81561388888889,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:16:50,45.306777777777775,85.8306861111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:16:56,45.298025,85.84663055555555,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:17:02,45.29040277777778,85.86057222222222,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:17:08,45.2822,85.8756361111111,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:17:14,45.27395833333333,85.89064444444445,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:17:20,45.26591388888889,85.9055,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:17:26,45.257763888888896,85.92040555555556,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:17:32,45.24998611111111,85.93459166666668,POS,11917.68,ADSB
11917.68,B-2079,0,I99806,2026-04-09 04:17:37,45.24270555555555,85.94787222222223,POS,11917.68,ADSB
