name,dist,alt,ful,time,lat,lon
KZL,2794.668,9754,67200,0,51.585,94.20166666666667
LOBIR,2826.152,9754,63000,0,53.23555555555556,88.95194444444445
NOSPI,2978.016,9754,61400,0,53.80166666666667,86.86861111111111
IDGAR,3087.284,9754,60300,0,54.285,85.4336111111111
VENAP,3174.328,9754,59400,0,54.666666666666664,84.25138888888888
ODIDA,3272.484,9754,58400,0,55.06861111111111,82.885
KD,3311.376,9754,58000,0,55.26916666666666,82.40083333333334
OGAMA,3394.716,9754,57100,0,55.466944444444444,81.13361111111111
OSNAB,3474.352,9754,56300,0,55.63361111111111,79.88583333333334
KZ,3598.436,9754,55000,0,56.33416666666667,78.35111111111111
ROBLA,3663.256,9754,54300,0,56.550555555555555,77.38555555555556
MAGAR,3718.816,9754,51800,0,57.28333333333333,73.65194444444444
UNKIS,3876.236,9754,50200,0,57.7,71.1525
TIFAS,4004.024,9754,48800,0,58.01777777777778,69.10166666666667
NH,4055.88,9754,48300,0,58.13472222222222,68.26833333333333
MOLEG,4092.92,9754,47900,0,58.219166666666666,67.65194444444444
UGLIT,4176.26,9754,47000,0,58.4175,66.26805555555555
MAPUN,4265.156,9754,46100,0,58.600833333333334,64.78527777777778
UTORA,4322.568,10363,45400,0,58.702222222222225,63.835
GIKES,4454.06,10363,44000,0,58.984722222222224,61.617222222222225
SOMUD,4476.284,10363,41800,0,59.285,58.03472222222222
BADIK,4529.992,10363,41300,0,59.35111111111111,57.100833333333334
LOBVI,4705.932,10363,39500,0,59.483333333333334,54.01777777777778
NEGOK,4754.084,10363,39000,0,59.50083333333333,53.18333333333333
KEMEB,4818.904,10363,38400,0,59.55166666666667,52.03333333333333
LIKNU,4885.576,10363,37700,0,59.60111111111111,50.850833333333334
PENUD,4915.208,10363,37400,0,59.600833333333334,50.335
BEMIR,4992.992,10363,36700,0,59.58583333333333,48.9525
RILER,5030.032,10363,36300,0,59.58444444444444,48.31805555555555
RITKI,5091.148,10363,35700,0,59.566944444444445,47.23416666666667
ANDAT,5189.304,10363,34800,0,59.516666666666666,45.48583333333333
LORPI,5231.9,10363,34400,0,59.55222222222222,44.73555555555556
DORAK,5268.94,10363,34100,0,59.60138888888889,44.084722222222226
MEGTE,5352.28,10363,33300,0,59.685833333333335,42.63333333333333
APSAS,5411.544,10363,32800,0,59.75,41.58583333333333
AKEGA,5491.18,10363,32100,0,59.8,40.168055555555554
ODETI,5517.108,10363,31900,0,59.800555555555555,39.7
TIPNA,5535.628,10363,31700,0,59.80083333333334,39.36888888888889
INSOK,5606.004,10363,31100,0,59.785833333333336,38.117222222222225
ROSNI,5656.008,10363,30700,0,59.78388888888889,37.23555555555556
VUZMI,5680.084,10363,30500,0,59.76861111111111,36.818333333333335
LEDBA,5761.572,10363,29800,0,59.734722222222224,35.38361111111111
OSKEM,5768.98,10363,28200,0,59.68416666666667,31.951666666666668
BESNO,5813.428,10363,27900,0,59.66916666666667,31.15138888888889
UMODI,5906.028,10363,27100,0,59.7175,29.51888888888889
TURAL,5935.66,10363,26900,0,59.617777777777775,29.018055555555556
OKBES,5965.292,10363,26600,0,59.51916666666666,28.516666666666666
RANVA,5991.22,10363,26400,0,59.45111111111111,28.1
FIR,5993.072,10363,26400,0,59.45,28.066944444444445
RESMO,6028.26,10363,26100,0,59.33416666666667,27.484444444444446
KEMET,6207.904,10363,24700,0,58.717777777777776,24.58388888888889
RINEV,6359.768,10363,23500,0,57.90111111111111,22.517222222222223
FIR,6394.956,10363,23200,0,57.75111111111111,21.967777777777776
EVONA,6535.708,10363,22000,0,57.1525,19.918055555555554
ETRUS,6676.46,10363,19300,0,55.467777777777776,15.633611111111112
SALLO,6832.028,10363,18000,0,54.916666666666664,13.383888888888889
SULIV,6898.7,10668,17300,0,54.56666666666667,12.518888888888888
ROSOK,6948.704,10668,16900,0,54.20166666666667,12.068333333333333
BERIM,7015.376,10363,16300,0,53.718333333333334,11.466944444444444
FIR,7041.304,10973,16100,0,53.535833333333336,11.185
ROBEG,7052.416,10973,14300,0,52.233333333333334,9.267222222222221
EXOBA,7135.756,10973,13600,0,51.766666666666666,8.318333333333333
IRBUP,7202.428,10973,13500,0,51.48444444444444,7.468333333333334
ABAMI,7217.244,7315,13400,0,51.418055555555554,7.268888888888889
NEREL,7280.212,7315,12700,0,51.08416666666667,6.552222222222222
TOD,7283.916,7315,12700,0,51.05166666666667,6.518888888888889
AGENI,7333.92,0,12500,0,50.75,6.033333333333333
BATTY,7350.588,0,12500,0,50.65,5.835833333333333
FLO,7406.148,0,12300,0,50.86833333333333,5.133611111111111
EBBR,7452.448,0,12000,1776057840000,50.90027777777778,4.483611111111111
